date,close,code
2021-07-21,1.0,012552
2021-07-23,1.0001,012552
2021-07-30,1.0003,012552
2021-08-06,1.0031,012552
2021-08-13,0.9817,012552
2021-08-20,0.9849,012552
2021-08-23,1.0054,012552
2021-08-24,1.0175,012552
2021-08-25,1.0146,012552
2021-08-26,0.9977,012552
2021-08-27,1.0054,012552
2021-08-30,0.9952,012552
2021-08-31,0.9701,012552
2021-09-01,0.9622,012552
2021-09-02,0.9332,012552
2021-09-03,0.9285,012552
2021-09-06,0.9459,012552
2021-09-07,0.9469,012552
2021-09-08,0.9364,012552
2021-09-09,0.9301,012552
2021-09-10,0.9693,012552
2021-09-13,0.9319,012552
2021-09-14,0.9348,012552
2021-09-15,0.9331,012552
2021-09-16,0.902,012552
2021-09-17,0.9051,012552
2021-09-22,0.9146,012552
2021-09-23,0.9312,012552
2021-09-24,0.9263,012552
2021-09-27,0.9215,012552
2021-09-28,0.9234,012552
2021-09-29,0.9023,012552
2021-09-30,0.9111,012552
2021-10-08,0.907,012552
2021-10-11,0.8952,012552
2021-10-12,0.8665,012552
2021-10-13,0.8895,012552
2021-10-14,0.8931,012552
2021-10-15,0.9236,012552
2021-10-18,0.9115,012552
2021-10-19,0.9144,012552
2021-10-20,0.9117,012552
2021-10-21,0.8976,012552
2021-10-22,0.9211,012552
2021-10-25,0.9295,012552
2021-10-26,0.9279,012552
2021-10-27,0.9194,012552
2021-10-28,0.9163,012552
2021-10-29,0.9388,012552
2021-11-01,0.9446,012552
2021-11-02,0.9638,012552
2021-11-03,0.9568,012552
2021-11-04,0.9701,012552
2021-11-05,0.9733,012552
2021-11-08,0.9587,012552
2021-11-09,0.9807,012552
2021-11-10,0.9854,012552
2021-11-11,1.0095,012552
2021-11-12,1.0048,012552
2021-11-15,0.987,012552
2021-11-16,0.973,012552
2021-11-17,0.9787,012552
2021-11-18,0.9702,012552
2021-11-19,0.9747,012552
2021-11-22,1.0168,012552
2021-11-23,1.0068,012552
2021-11-24,1.0003,012552
2021-11-25,1.0049,012552
2021-11-26,0.9831,012552
2021-11-29,0.9869,012552
2021-11-30,0.9964,012552
2021-12-01,0.9926,012552
2021-12-02,0.992,012552
2021-12-03,1.0131,012552
2021-12-06,0.9926,012552
2021-12-07,0.9715,012552
2021-12-08,0.9952,012552
2021-12-09,1.0002,012552
2021-12-10,0.9958,012552
2021-12-13,1.001,012552
2021-12-14,0.9998,012552
2021-12-15,0.988,012552
2021-12-16,0.9873,012552
2021-12-17,0.9589,012552
2021-12-20,0.9424,012552
2021-12-21,0.9488,012552
2021-12-22,0.9595,012552
2021-12-23,0.9604,012552
2021-12-24,0.9588,012552
2021-12-27,0.9527,012552
2021-12-28,0.9586,012552
2021-12-29,0.9442,012552
2021-12-30,0.9668,012552
2021-12-31,0.9672,012552
2022-01-04,0.9497,012552
2022-01-05,0.9126,012552
2022-01-06,0.9085,012552
2022-01-07,0.8974,012552
2022-01-10,0.8907,012552
2022-01-11,0.8752,012552
2022-01-12,0.8898,012552
2022-01-13,0.8753,012552
2022-01-14,0.8867,012552
2022-01-17,0.9045,012552
