date,close,code
2013-11-28,1.0,000274
2013-11-29,1.0,000274
2013-12-06,1.002,000274
2013-12-13,1.002,000274
2013-12-20,1.003,000274
2013-12-27,1.003,000274
2013-12-30,1.003,000274
2013-12-31,1.003,000274
2014-01-03,1.003,000274
2014-01-06,1.003,000274
2014-01-07,1.003,000274
2014-01-08,1.004,000274
2014-01-09,1.005,000274
2014-01-10,1.004,000274
2014-01-13,1.004,000274
2014-01-14,1.004,000274
2014-01-15,1.006,000274
2014-01-16,1.008,000274
2014-01-17,1.009,000274
2014-01-20,1.01,000274
2014-01-21,1.009,000274
2014-01-22,1.007,000274
2014-01-23,1.006,000274
2014-01-24,1.0,000274
2014-01-27,0.999,000274
2014-01-28,1.003,000274
2014-01-29,1.006,000274
2014-01-30,1.004,000274
2014-02-07,1.006,000274
2014-02-10,1.007,000274
2014-02-11,1.007,000274
2014-02-12,1.01,000274
2014-02-13,1.01,000274
2014-02-14,1.011,000274
2014-02-17,1.012,000274
2014-02-18,1.013,000274
2014-02-19,1.014,000274
2014-02-20,1.014,000274
2014-02-21,1.016,000274
2014-02-24,1.014,000274
2014-02-25,1.013,000274
2014-02-26,1.012,000274
2014-02-27,1.012,000274
2014-02-28,1.013,000274
2014-03-03,1.012,000274
2014-03-04,1.012,000274
2014-03-05,1.014,000274
2014-03-06,1.015,000274
2014-03-07,1.015,000274
2014-03-10,1.016,000274
2014-03-11,1.016,000274
2014-03-12,1.014,000274
2014-03-13,1.011,000274
2014-03-14,1.005,000274
2014-03-17,1.0,000274
2014-03-18,0.997,000274
2014-03-19,0.988,000274
2014-03-20,0.99,000274
2014-03-21,0.995,000274
2014-03-24,0.997,000274
2014-03-25,0.999,000274
2014-03-26,1.006,000274
2014-03-27,1.002,000274
2014-03-28,1.002,000274
2014-03-31,1.006,000274
2014-04-01,1.01,000274
2014-04-02,1.015,000274
2014-04-03,1.016,000274
2014-04-04,1.02,000274
2014-04-08,1.019,000274
2014-04-09,1.022,000274
2014-04-10,1.023,000274
2014-04-11,1.021,000274
2014-04-14,1.019,000274
2014-04-15,1.02,000274
2014-04-16,1.022,000274
2014-04-17,1.021,000274
2014-04-18,1.022,000274
2014-04-21,1.024,000274
2014-04-22,1.025,000274
2014-04-23,1.025,000274
2014-04-24,1.024,000274
2014-04-25,1.022,000274
2014-04-28,1.02,000274
2014-04-29,1.02,000274
2014-04-30,1.021,000274
2014-05-05,1.022,000274
2014-05-06,1.022,000274
2014-05-07,1.013,000274
2014-05-08,1.01,000274
2014-05-09,1.009,000274
2014-05-12,1.007,000274
2014-05-13,1.008,000274
2014-05-14,1.012,000274
2014-05-15,1.014,000274
2014-05-16,1.012,000274
2014-05-19,1.011,000274
2014-05-20,1.011,000274
2014-05-21,1.012,000274
2014-05-22,1.017,000274
2014-05-23,1.019,000274
2014-05-26,1.02,000274
2014-05-27,1.023,000274
2014-05-28,1.023,000274
2014-05-29,1.024,000274
2014-05-30,1.026,000274
2014-06-03,1.027,000274
2014-06-04,1.025,000274
2014-06-05,1.026,000274
2014-06-06,1.025,000274
2014-06-09,1.025,000274
2014-06-10,1.024,000274
2014-06-11,1.025,000274
2014-06-12,1.026,000274
2014-06-13,1.026,000274
2014-06-16,1.026,000274
2014-06-17,1.025,000274
2014-06-18,1.027,000274
2014-06-19,1.026,000274
2014-06-20,1.028,000274
2014-06-23,1.027,000274
2014-06-24,1.028,000274
2014-06-25,1.028,000274
2014-06-26,1.029,000274
2014-06-27,1.029,000274
2014-06-30,1.03,000274
2014-07-01,1.03,000274
2014-07-02,1.033,000274
2014-07-03,1.038,000274
2014-07-04,1.042,000274
2014-07-07,1.043,000274
2014-07-08,1.043,000274
2014-07-09,1.041,000274
2014-07-10,1.04,000274
2014-07-11,1.041,000274
2014-07-14,1.042,000274
2014-07-15,1.042,000274
2014-07-16,1.044,000274
2014-07-17,1.044,000274
2014-07-18,1.042,000274
2014-07-21,1.042,000274
2014-07-22,1.044,000274
2014-07-23,1.046,000274
2014-07-24,1.048,000274
2014-07-25,1.05,000274
2014-07-28,1.052,000274
2014-07-29,1.054,000274
2014-07-30,1.053,000274
2014-07-31,1.053,000274
2014-08-01,1.051,000274
2014-08-04,1.049,000274
2014-08-05,1.049,000274
2014-08-06,1.048,000274
2014-08-07,1.046,000274
2014-08-08,1.043,000274
2014-08-11,1.045,000274
2014-08-12,1.047,000274
2014-08-13,1.048,000274
2014-08-14,1.047,000274
2014-08-15,1.049,000274
2014-08-18,1.049,000274
2014-08-19,1.05,000274
2014-08-20,1.05,000274
2014-08-21,1.05,000274
2014-08-22,1.05,000274
2014-08-25,1.05,000274
2014-08-26,1.051,000274
2014-08-27,1.051,000274
2014-08-28,1.05,000274
2014-08-29,1.049,000274
2014-09-01,1.049,000274
2014-09-02,1.05,000274
2014-09-03,1.052,000274
2014-09-04,1.052,000274
2014-09-05,1.052,000274
2014-09-09,1.049,000274
2014-09-10,1.047,000274
2014-09-11,1.047,000274
2014-09-12,1.046,000274
2014-09-15,1.043,000274
2014-09-16,1.044,000274
2014-09-17,1.045,000274
2014-09-18,1.044,000274
2014-09-19,1.044,000274
2014-09-22,1.045,000274
2014-09-23,1.044,000274
2014-09-24,1.043,000274
2014-09-25,1.044,000274
2014-09-26,1.042,000274
2014-09-29,1.041,000274
2014-09-30,1.039,000274
2014-10-08,1.036,000274
2014-10-09,1.036,000274
2014-10-10,1.028,000274
2014-10-13,1.026,000274
2014-10-14,1.024,000274
2014-10-15,1.022,000274
2014-10-16,1.017,000274
2014-10-17,1.018,000274
2014-10-20,1.022,000274
2014-10-21,1.024,000274
2014-10-22,1.027,000274
2014-10-23,1.029,000274
2014-10-24,1.03,000274
2014-10-27,1.03,000274
2014-10-28,1.029,000274
2014-10-29,1.03,000274
2014-10-30,1.032,000274
2014-10-31,1.033,000274
2014-11-03,1.036,000274
2014-11-04,1.035,000274
2014-11-05,1.035,000274
2014-11-06,1.036,000274
2014-11-07,1.037,000274
2014-11-10,1.033,000274
2014-11-11,1.033,000274
2014-11-12,1.033,000274
2014-11-13,1.033,000274
2014-11-14,1.033,000274
2014-11-17,1.033,000274
2014-11-18,1.033,000274
2014-11-19,1.033,000274
2014-11-20,1.031,000274
2014-11-21,1.029,000274
2014-11-24,1.037,000274
2014-11-25,1.038,000274
2014-11-26,1.037,000274
2014-11-27,1.036,000274
2014-11-28,1.038,000274
2014-12-01,1.037,000274
2014-12-02,1.033,000274
2014-12-03,1.029,000274
2014-12-04,1.031,000274
2014-12-05,1.027,000274
2014-12-08,1.025,000274
2014-12-09,1.021,000274
