date,close,code
2004-05-11,1.0,340001
2004-07-02,0.9951,340001
2004-07-05,0.9957,340001
2004-07-06,0.9969,340001
2004-07-07,0.9958,340001
2004-07-08,0.9961,340001
2004-07-09,0.9958,340001
2004-07-12,0.9929,340001
2004-07-13,0.9922,340001
2004-07-14,0.9929,340001
2004-07-15,0.9953,340001
2004-07-16,0.9988,340001
2004-07-19,0.9986,340001
2004-07-20,0.9963,340001
2004-07-21,0.9949,340001
2004-07-22,0.9887,340001
2004-07-23,0.9893,340001
2004-07-26,0.9873,340001
2004-07-27,0.9861,340001
2004-07-28,0.9875,340001
2004-07-29,0.9911,340001
2004-07-30,0.9899,340001
2004-08-02,0.9895,340001
2004-08-03,0.9877,340001
2004-08-04,0.9935,340001
2004-08-05,0.991,340001
2004-08-06,0.991,340001
2004-08-09,0.991,340001
2004-08-10,0.9922,340001
2004-08-11,0.9891,340001
2004-08-12,0.9869,340001
2004-08-13,0.9882,340001
2004-08-16,0.9884,340001
2004-08-17,0.9897,340001
2004-08-18,0.9899,340001
2004-08-19,0.9894,340001
2004-08-20,0.9895,340001
2004-08-23,0.9874,340001
2004-08-24,0.9885,340001
2004-08-25,0.9882,340001
2004-08-26,0.989,340001
2004-08-27,0.9876,340001
2004-08-30,0.9875,340001
2004-08-31,0.9894,340001
2004-09-01,0.9869,340001
2004-09-02,0.9876,340001
2004-09-03,0.9875,340001
2004-09-06,0.9869,340001
2004-09-07,0.9874,340001
2004-09-08,0.9856,340001
2004-09-09,0.9826,340001
2004-09-10,0.9829,340001
2004-09-13,0.978,340001
2004-09-14,0.9817,340001
2004-09-15,0.9892,340001
2004-09-16,0.9926,340001
2004-09-17,1.0003,340001
2004-09-20,1.0108,340001
2004-09-21,1.0099,340001
2004-09-22,1.0065,340001
2004-09-23,1.0136,340001
2004-09-24,1.0092,340001
2004-09-27,1.0095,340001
2004-09-28,1.0119,340001
2004-09-29,1.0097,340001
2004-09-30,1.0068,340001
2004-10-08,1.0108,340001
2004-10-11,1.012,340001
2004-10-12,1.0073,340001
2004-10-13,1.0058,340001
2004-10-14,0.9977,340001
2004-10-15,0.9976,340001
2004-10-18,0.9992,340001
2004-10-19,0.9989,340001
2004-10-20,1.0006,340001
2004-10-21,1.0021,340001
2004-10-22,1.0055,340001
2004-10-25,1.0041,340001
2004-10-26,1.0042,340001
2004-10-27,1.0041,340001
2004-10-28,1.0034,340001
2004-10-29,0.999,340001
2004-11-01,0.9979,340001
2004-11-02,0.997,340001
2004-11-03,0.9991,340001
2004-11-04,0.9958,340001
2004-11-05,0.9944,340001
2004-11-08,0.9938,340001
2004-11-09,0.995,340001
2004-11-10,1.0021,340001
2004-11-11,1.001,340001
2004-11-12,1.0007,340001
2004-11-15,1.0048,340001
2004-11-16,1.0046,340001
2004-11-17,1.0018,340001
2004-11-18,1.0056,340001
2004-11-19,1.0062,340001
2004-11-22,1.0068,340001
2004-11-23,1.0048,340001
2004-11-24,1.0033,340001
2004-11-25,1.0017,340001
2004-11-26,1.0015,340001
2004-11-29,0.9976,340001
2004-11-30,0.9983,340001
2004-12-01,0.9975,340001
2004-12-02,0.995,340001
2004-12-03,0.9933,340001
2004-12-06,0.9931,340001
2004-12-07,0.9907,340001
2004-12-08,0.9913,340001
2004-12-09,0.9962,340001
2004-12-10,0.9926,340001
2004-12-13,0.9898,340001
2004-12-14,0.9896,340001
2004-12-15,0.9904,340001
2004-12-16,0.9875,340001
